profit,datetime,kraken,gdax,quantity
12.54,2017-12-02 07:52:42.327480,85.570000,87.460000,782.109800
12.54,2017-12-02 07:52:52.203042,85.570000,87.460000,782.109800
12.54,2017-12-02 07:53:00.863678,85.570000,87.460000,782.109800
12.54,2017-12-02 07:53:08.569431,85.570000,87.460000,782.109800
12.27,2017-12-02 07:53:18.129882,85.600000,87.460000,782.384000
12.27,2017-12-02 07:53:24.780202,85.600000,87.460000,782.384000
12.27,2017-12-02 07:53:31.983776,85.600000,87.460000,782.384000
12.27,2017-12-02 07:53:40.313258,85.600000,87.460000,782.384000
12.27,2017-12-02 07:53:46.413929,85.600000,87.460000,782.384000
12.27,2017-12-02 07:53:53.528361,85.600000,87.460000,782.384000
12.27,2017-12-02 07:54:01.368852,85.600000,87.460000,782.384000
12.27,2017-12-02 07:54:08.019928,85.600000,87.460000,782.384000
12.27,2017-12-02 07:54:29.584662,85.600000,87.460000,782.384000
12.45,2017-12-02 07:54:37.738123,85.600000,87.480000,782.384000
12.45,2017-12-02 07:54:43.879166,85.600000,87.480000,782.384000
12.45,2017-12-02 07:54:50.634752,85.600000,87.480000,782.384000
12.63,2017-12-02 07:54:57.369966,85.580000,87.480000,782.201200
12.63,2017-12-02 07:55:05.186351,85.580000,87.480000,782.201200
12.82,2017-12-02 07:55:12.378448,85.580000,87.500000,782.201200
12.82,2017-12-02 07:55:19.133575,85.580000,87.500000,782.201200
12.82,2017-12-02 07:55:25.432482,85.580000,87.500000,782.201200
12.82,2017-12-02 07:55:31.792149,85.580000,87.500000,782.201200
11.90,2017-12-02 07:55:38.690390,85.680000,87.500000,783.115200
12.82,2017-12-02 07:55:46.501203,85.580000,87.500000,782.201200
12.82,2017-12-02 07:55:53.142252,85.580000,87.500000,782.201200
12.82,2017-12-02 07:56:01.134214,85.580000,87.500000,782.201200
12.82,2017-12-02 07:56:11.825779,85.580000,87.500000,782.201200
12.82,2017-12-02 07:56:19.132729,85.580000,87.500000,782.201200
13.55,2017-12-02 07:56:27.221886,85.500000,87.500000,781.470000
13.55,2017-12-02 07:56:36.029629,85.500000,87.500000,781.470000
13.55,2017-12-02 07:56:42.053408,85.500000,87.500000,781.470000
13.55,2017-12-02 07:56:50.268502,85.500000,87.500000,781.470000
12.82,2017-12-02 07:56:57.144065,85.580000,87.500000,782.201200
12.82,2017-12-02 07:57:03.737134,85.580000,87.500000,782.201200
12.82,2017-12-02 07:57:10.441104,85.580000,87.500000,782.201200
12.91,2017-12-02 07:57:18.791232,85.570000,87.500000,782.109800
12.82,2017-12-02 07:57:26.212746,85.580000,87.500000,782.201200
12.63,2017-12-02 07:57:54.456614,85.600000,87.500000,782.384000
12.63,2017-12-02 07:58:01.824005,85.600000,87.500000,782.384000
12.63,2017-12-02 07:58:08.237563,85.600000,87.500000,782.384000
10.90,2017-12-02 07:58:16.277465,85.790000,87.500000,784.120600
12.63,2017-12-02 07:58:24.224709,85.600000,87.500000,782.384000
12.82,2017-12-02 07:58:31.348991,85.580000,87.500000,782.201200
12.82,2017-12-02 07:58:52.730889,85.580000,87.500000,782.201200
32.74,2017-12-02 07:59:07.591342,83.400000,87.500000,762.276000
37.31,2017-12-02 07:59:14.295999,82.900000,87.500000,757.706000
44.62,2017-12-02 07:59:21.630528,82.100000,87.500000,750.394000
51.94,2017-12-02 07:59:29.578515,81.300000,87.500000,743.082000
53.85,2017-12-02 07:59:36.727299,81.090000,87.500000,741.162600
30.00,2017-12-02 07:59:46.589956,83.700000,87.500000,765.018000
25.43,2017-12-02 07:59:54.354437,84.200000,87.500000,769.588000
12.82,2017-12-02 08:00:02.184604,85.550000,87.470000,781.927000
12.82,2017-12-02 08:00:08.362908,85.550000,87.470000,781.927000
13.09,2017-12-02 08:00:15.812230,85.520000,87.470000,781.652800
12.54,2017-12-02 08:00:24.568791,85.580000,87.470000,782.201200
12.54,2017-12-02 08:00:31.352442,85.580000,87.470000,782.201200
12.54,2017-12-02 08:00:38.000307,85.580000,87.470000,782.201200
14.74,2017-12-02 08:00:46.292111,85.340000,87.470000,780.007600
14.74,2017-12-02 08:01:08.064837,85.340000,87.470000,780.007600
14.74,2017-12-02 08:01:14.494460,85.340000,87.470000,780.007600
20.68,2017-12-02 08:01:25.317811,84.690000,87.470000,774.066600
20.95,2017-12-02 08:01:31.981475,84.670000,87.480000,773.883800
20.86,2017-12-02 08:01:38.471614,84.670000,87.470000,773.883800
20.68,2017-12-02 08:01:50.084852,84.690000,87.470000,774.066600
20.68,2017-12-02 08:01:58.059871,84.690000,87.470000,774.066600
20.86,2017-12-02 08:02:05.449512,84.670000,87.470000,773.883800
20.86,2017-12-02 08:02:12.144035,84.670000,87.470000,773.883800
20.86,2017-12-02 08:02:18.339465,84.670000,87.470000,773.883800
21.96,2017-12-02 08:02:28.232957,84.550000,87.470000,772.787000
22.05,2017-12-02 08:02:38.455517,84.540000,87.470000,772.695600
22.05,2017-12-02 08:02:45.925649,84.540000,87.470000,772.695600
22.32,2017-12-02 08:02:54.739890,84.520000,87.480000,772.512800
22.32,2017-12-02 08:03:09.130522,84.520000,87.480000,772.512800
22.14,2017-12-02 08:03:15.772889,84.520000,87.460000,772.512800
21.96,2017-12-02 08:03:25.229850,84.540000,87.460000,772.695600
22.96,2017-12-02 08:03:32.423176,84.430000,87.460000,771.690200
22.96,2017-12-02 08:03:38.974737,84.430000,87.460000,771.690200
22.96,2017-12-02 08:03:47.007130,84.430000,87.460000,771.690200
22.96,2017-12-02 08:03:54.149126,84.430000,87.460000,771.690200
26.62,2017-12-02 08:04:08.402407,84.030000,87.460000,768.034200
25.07,2017-12-02 08:04:50.925001,84.200000,87.460000,769.588000
26.62,2017-12-02 08:05:11.818806,84.020000,87.450000,767.942800
26.62,2017-12-02 08:05:33.615100,84.020000,87.450000,767.942800
22.62,2017-12-02 08:05:47.654571,84.010000,87.000000,767.851400
22.62,2017-12-02 08:06:09.315800,84.010000,87.000000,767.851400
20.89,2017-12-02 08:06:17.357201,84.200000,87.000000,769.588000
17.80,2017-12-02 08:06:24.139913,84.200000,86.660000,769.588000
19.44,2017-12-02 08:06:30.906393,84.020000,86.660000,767.942800
19.44,2017-12-02 08:06:52.642907,84.020000,86.660000,767.942800
19.44,2017-12-02 08:07:13.859489,84.020000,86.660000,767.942800
17.89,2017-12-02 08:07:22.272968,84.190000,86.660000,769.496600
17.89,2017-12-02 08:07:28.608042,84.190000,86.660000,769.496600
17.89,2017-12-02 08:07:35.210735,84.190000,86.660000,769.496600
17.89,2017-12-02 08:07:43.229597,84.190000,86.660000,769.496600
14.69,2017-12-02 08:07:49.594984,84.540000,86.660000,772.695600
18.53,2017-12-02 08:07:59.830894,84.120000,86.660000,768.856800
17.16,2017-12-02 08:08:06.709942,84.120000,86.510000,768.856800
16.43,2017-12-02 08:08:13.829226,84.200000,86.510000,769.588000
16.43,2017-12-02 08:08:20.364778,84.200000,86.510000,769.588000
16.98,2017-12-02 08:08:29.240214,84.140000,86.510000,769.039600
17.07,2017-12-02 08:08:38.165770,84.200000,86.580000,769.588000
17.07,2017-12-02 08:08:45.294053,84.200000,86.580000,769.588000
17.07,2017-12-02 08:08:51.976490,84.200000,86.580000,769.588000
12.68,2017-12-02 08:08:59.229953,84.680000,86.580000,773.975200
10.67,2017-12-02 08:09:07.002287,84.900000,86.580000,775.986000
10.67,2017-12-02 08:09:28.647195,84.900000,86.580000,775.986000
10.22,2017-12-02 08:09:35.587014,84.890000,86.520000,775.894600
10.22,2017-12-02 08:09:43.948464,84.890000,86.520000,775.894600
10.94,2017-12-02 08:09:50.513806,84.890000,86.600000,775.894600
10.22,2017-12-02 08:09:57.464767,84.890000,86.520000,775.894600
10.22,2017-12-02 08:10:04.607194,84.890000,86.520000,775.894600
10.22,2017-12-02 08:10:11.619913,84.890000,86.520000,775.894600
15.24,2017-12-02 08:10:17.998106,84.340000,86.520000,770.867600
15.24,2017-12-02 08:10:24.471150,84.340000,86.520000,770.867600
19.61,2017-12-02 08:10:31.326928,84.340000,87.000000,770.867600
19.61,2017-12-02 08:10:38.197283,84.340000,87.000000,770.867600
19.61,2017-12-02 08:10:45.229607,84.340000,87.000000,770.867600
15.24,2017-12-02 08:10:51.460658,84.340000,86.520000,770.867600
15.24,2017-12-02 08:10:58.576371,84.340000,86.520000,770.867600
10.86,2017-12-02 08:11:05.893307,84.820000,86.520000,775.254800
10.86,2017-12-02 08:11:14.921323,84.820000,86.520000,775.254800
15.43,2017-12-02 08:11:23.895316,84.320000,86.520000,770.684800
15.43,2017-12-02 08:11:30.771358,84.320000,86.520000,770.684800
15.43,2017-12-02 08:11:37.897018,84.320000,86.520000,770.684800
15.43,2017-12-02 08:11:46.309549,84.320000,86.520000,770.684800
15.70,2017-12-02 08:11:53.470852,84.290000,86.520000,770.410600
15.70,2017-12-02 08:11:59.764343,84.290000,86.520000,770.410600
15.70,2017-12-02 08:12:06.451273,84.290000,86.520000,770.410600
15.70,2017-12-02 08:12:14.328083,84.290000,86.520000,770.410600
15.70,2017-12-02 08:12:21.249904,84.290000,86.520000,770.410600
15.70,2017-12-02 08:12:27.730923,84.290000,86.520000,770.410600
15.70,2017-12-02 08:12:34.229861,84.290000,86.520000,770.410600
15.70,2017-12-02 08:12:40.948453,84.290000,86.520000,770.410600
15.70,2017-12-02 08:12:47.688291,84.290000,86.520000,770.410600
16.52,2017-12-02 08:12:53.891972,84.200000,86.520000,769.588000
16.52,2017-12-02 08:13:00.509238,84.200000,86.520000,769.588000
16.06,2017-12-02 08:13:06.875840,84.290000,86.560000,770.410600
12.97,2017-12-02 08:13:14.521469,84.290000,86.220000,770.410600
13.52,2017-12-02 08:13:21.238731,84.310000,86.300000,770.593400
15.61,2017-12-02 08:13:27.920954,84.310000,86.530000,770.593400
15.61,2017-12-02 08:13:34.928024,84.310000,86.530000,770.593400
15.61,2017-12-02 08:13:41.589215,84.310000,86.530000,770.593400
15.61,2017-12-02 08:13:48.369660,84.310000,86.530000,770.593400
15.61,2017-12-02 08:13:55.024682,84.310000,86.530000,770.593400
15.61,2017-12-02 08:14:02.569588,84.310000,86.530000,770.593400
13.79,2017-12-02 08:14:09.277097,84.310000,86.330000,770.593400
13.79,2017-12-02 08:14:16.063908,84.310000,86.330000,770.593400
13.79,2017-12-02 08:14:22.743894,84.310000,86.330000,770.593400
13.79,2017-12-02 08:14:29.748392,84.310000,86.330000,770.593400
13.79,2017-12-02 08:14:37.759302,84.310000,86.330000,770.593400
13.79,2017-12-02 08:14:45.353770,84.310000,86.330000,770.593400
13.79,2017-12-02 08:14:51.380353,84.310000,86.330000,770.593400
13.79,2017-12-02 08:14:58.240226,84.310000,86.330000,770.593400
13.79,2017-12-02 08:15:06.462171,84.310000,86.330000,770.593400
13.79,2017-12-02 08:15:13.893313,84.310000,86.330000,770.593400
19.79,2017-12-02 08:15:32.741104,84.310000,86.990000,770.593400
19.79,2017-12-02 08:15:40.769181,84.310000,86.990000,770.593400
19.79,2017-12-02 08:15:47.592327,84.310000,86.990000,770.593400
19.15,2017-12-02 08:16:01.793760,84.380000,86.990000,771.233200
19.24,2017-12-02 08:16:09.385609,84.380000,87.000000,771.233200
20.60,2017-12-02 08:16:16.039598,84.380000,87.150000,771.233200
22.42,2017-12-02 08:16:23.118098,84.380000,87.350000,771.233200
22.42,2017-12-02 08:16:31.224487,84.380000,87.350000,771.233200
19.31,2017-12-02 08:16:43.063919,84.720000,87.350000,774.340800
19.31,2017-12-02 08:16:49.804668,84.720000,87.350000,774.340800
16.13,2017-12-02 08:16:58.199785,84.720000,87.000000,774.340800
20.22,2017-12-02 08:17:04.813983,84.720000,87.450000,774.340800
20.22,2017-12-02 08:17:26.444186,84.720000,87.450000,774.340800
20.13,2017-12-02 08:17:33.011143,84.720000,87.440000,774.340800
20.13,2017-12-02 08:17:41.165183,84.720000,87.440000,774.340800
20.13,2017-12-02 08:17:47.439860,84.720000,87.440000,774.340800
20.13,2017-12-02 08:18:09.010443,84.720000,87.440000,774.340800
20.13,2017-12-02 08:18:15.464855,84.720000,87.440000,774.340800
19.58,2017-12-02 08:18:23.349668,84.780000,87.440000,774.889200
18.04,2017-12-02 08:18:38.252307,84.840000,87.330000,775.437600
17.12,2017-12-02 08:18:44.953726,84.870000,87.260000,775.711800
17.86,2017-12-02 08:18:51.490256,84.790000,87.260000,774.980600
17.86,2017-12-02 08:19:00.207930,84.790000,87.260000,774.980600
17.86,2017-12-02 08:19:08.136673,84.790000,87.260000,774.980600
17.86,2017-12-02 08:19:29.716235,84.790000,87.260000,774.980600
17.86,2017-12-02 08:19:36.363142,84.790000,87.260000,774.980600
17.86,2017-12-02 08:19:43.476370,84.790000,87.260000,774.980600
17.86,2017-12-02 08:19:49.806594,84.790000,87.260000,774.980600
17.86,2017-12-02 08:19:56.457887,84.790000,87.260000,774.980600
17.86,2017-12-02 08:20:03.932969,84.790000,87.260000,774.980600
17.86,2017-12-02 08:20:10.144356,84.790000,87.260000,774.980600
17.86,2017-12-02 08:20:27.827285,84.790000,87.260000,774.980600
17.58,2017-12-02 08:20:35.767623,84.820000,87.260000,775.254800
17.58,2017-12-02 08:20:43.645946,84.820000,87.260000,775.254800
17.58,2017-12-02 08:20:50.496215,84.820000,87.260000,775.254800
17.58,2017-12-02 08:20:57.183485,84.820000,87.260000,775.254800
17.58,2017-12-02 08:21:03.912261,84.820000,87.260000,775.254800
17.58,2017-12-02 08:21:10.850285,84.820000,87.260000,775.254800
17.58,2017-12-02 08:21:17.888300,84.820000,87.260000,775.254800
17.12,2017-12-02 08:21:26.244846,84.870000,87.260000,775.711800
18.40,2017-12-02 08:21:33.233512,84.870000,87.400000,775.711800
18.40,2017-12-02 08:21:39.619927,84.870000,87.400000,775.711800
18.40,2017-12-02 08:21:49.381088,84.870000,87.400000,775.711800
18.40,2017-12-02 08:21:55.733333,84.870000,87.400000,775.711800
17.12,2017-12-02 08:22:03.006016,84.870000,87.260000,775.711800
17.12,2017-12-02 08:22:16.935005,84.870000,87.260000,775.711800
17.22,2017-12-02 08:22:24.523551,84.870000,87.270000,775.711800
17.49,2017-12-02 08:22:46.532205,84.870000,87.300000,775.711800
17.85,2017-12-02 08:22:53.108530,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:00.434377,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:07.788104,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:16.218512,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:24.651124,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:31.475589,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:37.519867,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:44.349324,84.830000,87.300000,775.346200
17.85,2017-12-02 08:23:51.647753,84.830000,87.300000,775.346200
17.85,2017-12-02 08:24:05.619213,84.830000,87.300000,775.346200
18.04,2017-12-02 08:24:12.667206,84.830000,87.320000,775.346200
18.04,2017-12-02 08:24:19.365308,84.830000,87.320000,775.346200
18.04,2017-12-02 08:24:26.057441,84.830000,87.320000,775.346200
18.04,2017-12-02 08:24:32.769300,84.830000,87.320000,775.346200
18.04,2017-12-02 08:24:39.516218,84.830000,87.320000,775.346200
17.67,2017-12-02 08:24:50.331816,84.870000,87.320000,775.711800
17.67,2017-12-02 08:24:57.117715,84.870000,87.320000,775.711800
17.67,2017-12-02 08:25:05.179371,84.870000,87.320000,775.711800
17.67,2017-12-02 08:25:11.611189,84.870000,87.320000,775.711800
17.67,2017-12-02 08:25:17.895893,84.870000,87.320000,775.711800
17.67,2017-12-02 08:25:24.288793,84.870000,87.320000,775.711800
17.67,2017-12-02 08:25:38.242089,84.870000,87.320000,775.711800
17.67,2017-12-02 08:25:59.858559,84.870000,87.320000,775.711800
17.67,2017-12-02 08:26:06.589042,84.870000,87.320000,775.711800
17.67,2017-12-02 08:26:13.821568,84.870000,87.320000,775.711800
17.67,2017-12-02 08:26:21.093241,84.870000,87.320000,775.711800
17.67,2017-12-02 08:26:27.763488,84.870000,87.320000,775.711800
17.67,2017-12-02 08:26:35.178395,84.870000,87.320000,775.711800
17.67,2017-12-02 08:26:42.344974,84.870000,87.320000,775.711800
17.67,2017-12-02 08:26:52.352111,84.870000,87.320000,775.711800
17.67,2017-12-02 08:27:00.041885,84.870000,87.320000,775.711800
17.67,2017-12-02 08:27:07.063958,84.870000,87.320000,775.711800
20.78,2017-12-02 08:27:21.548397,84.530000,87.320000,772.604200
20.78,2017-12-02 08:27:28.283711,84.530000,87.320000,772.604200
20.78,2017-12-02 08:27:34.877064,84.530000,87.320000,772.604200
17.67,2017-12-02 08:27:41.235906,84.870000,87.320000,775.711800
23.79,2017-12-02 08:27:47.543537,84.200000,87.320000,769.588000
17.67,2017-12-02 08:27:54.011403,84.870000,87.320000,775.711800
17.67,2017-12-02 08:28:05.157825,84.870000,87.320000,775.711800
17.67,2017-12-02 08:28:18.888524,84.870000,87.320000,775.711800
17.76,2017-12-02 08:28:25.944331,84.860000,87.320000,775.620400
17.76,2017-12-02 08:28:33.965959,84.860000,87.320000,775.620400
17.76,2017-12-02 08:28:41.298573,84.860000,87.320000,775.620400
17.67,2017-12-02 08:28:47.532096,84.870000,87.320000,775.711800
17.67,2017-12-02 08:28:57.216496,84.870000,87.320000,775.711800
17.67,2017-12-02 08:29:05.068353,84.870000,87.320000,775.711800
17.67,2017-12-02 08:29:13.628060,84.870000,87.320000,775.711800
17.85,2017-12-02 08:29:21.762407,84.850000,87.320000,775.529000
17.85,2017-12-02 08:29:29.094189,84.850000,87.320000,775.529000
17.85,2017-12-02 08:29:36.798707,84.850000,87.320000,775.529000
17.31,2017-12-02 08:29:43.546508,84.850000,87.260000,775.529000
17.31,2017-12-02 08:29:50.194392,84.850000,87.260000,775.529000
17.31,2017-12-02 08:29:56.969402,84.850000,87.260000,775.529000
17.49,2017-12-02 08:30:03.947345,84.830000,87.260000,775.346200
17.49,2017-12-02 08:30:10.675376,84.830000,87.260000,775.346200
17.49,2017-12-02 08:30:16.912799,84.830000,87.260000,775.346200
17.49,2017-12-02 08:30:23.548908,84.830000,87.260000,775.346200
17.49,2017-12-02 08:30:45.219361,84.830000,87.260000,775.346200
17.94,2017-12-02 08:30:52.203443,84.830000,87.310000,775.346200
17.94,2017-12-02 08:30:59.468445,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:06.052630,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:14.025047,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:20.384564,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:27.458255,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:36.103188,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:43.950901,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:52.416480,84.830000,87.310000,775.346200
17.94,2017-12-02 08:31:59.038725,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:06.346600,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:13.275373,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:19.915442,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:26.464955,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:35.569389,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:44.141958,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:50.887710,84.830000,87.310000,775.346200
17.94,2017-12-02 08:32:57.317422,84.830000,87.310000,775.346200
18.13,2017-12-02 08:33:10.939371,84.810000,87.310000,775.163400
18.13,2017-12-02 08:33:33.628539,84.810000,87.310000,775.163400
18.13,2017-12-02 08:33:55.239656,84.810000,87.310000,775.163400
18.13,2017-12-02 08:34:05.459839,84.810000,87.310000,775.163400
18.13,2017-12-02 08:34:11.932727,84.810000,87.310000,775.163400
18.13,2017-12-02 08:34:21.433347,84.810000,87.310000,775.163400
18.13,2017-12-02 08:34:27.786932,84.810000,87.310000,775.163400
18.13,2017-12-02 08:34:34.938357,84.810000,87.310000,775.163400
18.13,2017-12-02 08:34:41.526543,84.810000,87.310000,775.163400
17.94,2017-12-02 08:34:48.141991,84.830000,87.310000,775.346200
17.94,2017-12-02 08:34:54.789323,84.830000,87.310000,775.346200
17.58,2017-12-02 08:35:07.081288,84.870000,87.310000,775.711800
17.58,2017-12-02 08:35:15.087136,84.870000,87.310000,775.711800
17.58,2017-12-02 08:35:21.767182,84.870000,87.310000,775.711800
17.58,2017-12-02 08:35:28.277401,84.870000,87.310000,775.711800
17.58,2017-12-02 08:35:36.219476,84.870000,87.310000,775.711800
17.58,2017-12-02 08:35:42.639440,84.870000,87.310000,775.711800
17.58,2017-12-02 08:35:48.932573,84.870000,87.310000,775.711800
17.58,2017-12-02 08:35:57.793598,84.870000,87.310000,775.711800
17.67,2017-12-02 08:36:05.900532,84.860000,87.310000,775.620400
17.67,2017-12-02 08:36:12.464585,84.860000,87.310000,775.620400
17.67,2017-12-02 08:36:19.071837,84.860000,87.310000,775.620400
17.67,2017-12-02 08:36:26.443013,84.860000,87.310000,775.620400
17.67,2017-12-02 08:36:33.137142,84.860000,87.310000,775.620400
17.30,2017-12-02 08:36:41.130830,84.900000,87.310000,775.986000
17.30,2017-12-02 08:36:48.377617,84.900000,87.310000,775.986000
17.30,2017-12-02 08:37:24.431922,84.900000,87.310000,775.986000
17.40,2017-12-02 08:37:31.044146,84.840000,87.260000,775.437600
16.03,2017-12-02 08:37:39.555818,84.990000,87.260000,776.808600
16.03,2017-12-02 08:37:46.180398,84.990000,87.260000,776.808600
16.03,2017-12-02 08:37:52.876119,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:01.732492,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:10.186447,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:16.831822,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:23.538470,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:30.185604,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:38.357072,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:45.406680,84.990000,87.260000,776.808600
16.03,2017-12-02 08:38:51.962480,84.990000,87.260000,776.808600
16.03,2017-12-02 08:39:59.353185,84.990000,87.260000,776.808600
16.03,2017-12-02 08:40:05.943651,84.990000,87.260000,776.808600
16.03,2017-12-02 08:40:15.028981,84.990000,87.260000,776.808600
16.21,2017-12-02 08:40:30.411534,84.970000,87.260000,776.625800
16.21,2017-12-02 08:40:37.118918,84.970000,87.260000,776.625800
16.03,2017-12-02 08:40:47.238357,84.990000,87.260000,776.808600
16.03,2017-12-02 08:41:08.748957,84.990000,87.260000,776.808600
16.03,2017-12-02 08:41:32.442507,84.990000,87.260000,776.808600
16.03,2017-12-02 08:41:40.856011,84.990000,87.260000,776.808600
16.12,2017-12-02 08:41:47.924806,84.990000,87.270000,776.808600
16.12,2017-12-02 08:41:54.632069,84.990000,87.270000,776.808600
15.94,2017-12-02 08:42:02.549062,84.990000,87.250000,776.808600
15.94,2017-12-02 08:42:09.270662,84.990000,87.250000,776.808600
15.94,2017-12-02 08:42:15.721694,84.990000,87.250000,776.808600
15.94,2017-12-02 08:42:24.841153,84.990000,87.250000,776.808600
15.94,2017-12-02 08:42:31.624334,84.990000,87.250000,776.808600
15.94,2017-12-02 08:42:38.403931,84.990000,87.250000,776.808600
15.94,2017-12-02 08:42:46.579097,84.990000,87.250000,776.808600
15.94,2017-12-02 08:42:54.589608,84.990000,87.250000,776.808600
16.30,2017-12-02 08:43:08.565388,84.950000,87.250000,776.443000
16.30,2017-12-02 08:43:15.859518,84.950000,87.250000,776.443000
16.30,2017-12-02 08:43:30.310146,84.950000,87.250000,776.443000
16.30,2017-12-02 08:43:38.556259,84.950000,87.250000,776.443000
15.94,2017-12-02 08:43:53.523374,84.990000,87.250000,776.808600
16.21,2017-12-02 08:44:00.128892,84.990000,87.280000,776.808600
16.21,2017-12-02 08:44:14.202478,84.990000,87.280000,776.808600
16.21,2017-12-02 08:44:22.400834,84.990000,87.280000,776.808600
16.21,2017-12-02 08:44:32.236173,84.990000,87.280000,776.808600
16.12,2017-12-02 08:44:38.909388,84.990000,87.270000,776.808600
16.21,2017-12-02 08:44:45.461672,84.990000,87.280000,776.808600
16.21,2017-12-02 08:44:52.056811,84.990000,87.280000,776.808600
16.21,2017-12-02 08:44:59.910825,84.990000,87.280000,776.808600
16.21,2017-12-02 08:45:07.130942,84.990000,87.280000,776.808600
16.21,2017-12-02 08:45:16.821316,84.990000,87.280000,776.808600
16.21,2017-12-02 08:45:25.145648,84.990000,87.280000,776.808600
16.21,2017-12-02 08:45:36.470268,84.990000,87.280000,776.808600
16.21,2017-12-02 08:45:43.928176,84.990000,87.280000,776.808600
16.12,2017-12-02 08:46:48.100205,85.000000,87.280000,776.900000
16.30,2017-12-02 08:46:54.764915,85.000000,87.300000,776.900000
13.65,2017-12-02 08:47:01.455492,85.290000,87.300000,779.550600
13.65,2017-12-02 08:47:08.589072,85.290000,87.300000,779.550600
11.73,2017-12-02 08:47:15.699348,85.500000,87.300000,781.470000
11.73,2017-12-02 08:47:23.409761,85.500000,87.300000,781.470000
11.73,2017-12-02 08:47:31.071243,85.500000,87.300000,781.470000
11.73,2017-12-02 08:47:37.979801,85.500000,87.300000,781.470000
11.73,2017-12-02 08:47:44.747153,85.500000,87.300000,781.470000
11.73,2017-12-02 08:47:58.517140,85.500000,87.300000,781.470000
11.73,2017-12-02 08:48:05.602254,85.500000,87.300000,781.470000
11.73,2017-12-02 08:48:13.687713,85.500000,87.300000,781.470000
12.10,2017-12-02 08:48:21.807075,85.460000,87.300000,781.104400
12.10,2017-12-02 08:48:29.069446,85.460000,87.300000,781.104400
11.73,2017-12-02 08:48:37.170411,85.500000,87.300000,781.470000
11.73,2017-12-02 08:48:43.855174,85.500000,87.300000,781.470000
11.73,2017-12-02 08:48:53.909001,85.500000,87.300000,781.470000
11.73,2017-12-02 08:49:00.615306,85.500000,87.300000,781.470000
11.73,2017-12-02 08:49:07.316397,85.500000,87.300000,781.470000
11.73,2017-12-02 08:49:13.791219,85.500000,87.300000,781.470000
11.73,2017-12-02 08:49:20.506542,85.500000,87.300000,781.470000
11.73,2017-12-02 08:49:29.119953,85.500000,87.300000,781.470000
11.82,2017-12-02 08:49:37.610588,85.500000,87.310000,781.470000
13.27,2017-12-02 08:49:45.041906,85.500000,87.470000,781.470000
12.00,2017-12-02 08:50:07.621084,85.500000,87.330000,781.470000
13.09,2017-12-02 08:50:17.393356,85.500000,87.450000,781.470000
13.09,2017-12-02 08:50:24.332600,85.500000,87.450000,781.470000
13.09,2017-12-02 08:50:31.951362,85.500000,87.450000,781.470000
13.09,2017-12-02 08:50:38.659407,85.500000,87.450000,781.470000
13.46,2017-12-02 08:50:48.341077,85.460000,87.450000,781.104400
13.55,2017-12-02 08:50:56.037402,85.450000,87.450000,781.013000
13.09,2017-12-02 08:51:02.671416,85.500000,87.450000,781.470000
14.19,2017-12-02 08:51:40.815129,85.380000,87.450000,780.373200
14.55,2017-12-02 08:51:47.392636,85.380000,87.490000,780.373200
14.55,2017-12-02 08:51:55.670465,85.380000,87.490000,780.373200
14.55,2017-12-02 08:52:02.336439,85.380000,87.490000,780.373200
14.46,2017-12-02 08:52:08.943272,85.390000,87.490000,780.464600
14.46,2017-12-02 08:52:15.113104,85.390000,87.490000,780.464600
14.01,2017-12-02 08:52:23.721330,85.390000,87.440000,780.464600
14.01,2017-12-02 08:52:30.859583,85.390000,87.440000,780.464600
14.01,2017-12-02 08:52:39.365289,85.390000,87.440000,780.464600
14.01,2017-12-02 08:52:46.624168,85.390000,87.440000,780.464600
14.01,2017-12-02 08:52:53.752149,85.390000,87.440000,780.464600
14.01,2017-12-02 08:53:00.947169,85.390000,87.440000,780.464600
